date,open,high,low,close,volume,dividends,stock_splits
2025-05-30,193.37496461380107,193.513251258478,188.2286968406769,190.95494079589844,11998300,0.0,0.0
2025-06-02,190.67833236243413,192.7724064255381,189.84861258171424,192.4563140869141,7447400,0.0,0.0
2025-06-03,191.9723320478797,195.7455904074104,191.2710115418328,195.19244384765625,9548300,0.0,0.0
2025-06-04,198.91631767831976,201.53389149388025,197.9285516992988,199.923828125,13531100,0.0,0.0
2025-06-05,202.37350882312435,203.2427326795149,199.8053111191514,200.8523406982422,12214300,0.0,0.0
2025-06-06,201.08939855027205,203.7662358961636,200.74367443094872,202.66981506347656,8532000,0.0,0.0
2025-06-09,203.87489419194287,206.7097928306776,203.3513794233077,204.46755981445312,11472300,0.0,0.0
2025-06-10,209.02117164847496,210.6213478050019,207.3913637166133,209.8607788085937,14514000,0.0,0.0
2025-06-11,212.3696809651708,214.76994500844225,210.3447577368944,211.480697631836,13326400,0.0,0.0
2025-06-12,211.08415696170667,214.0186418723344,210.08287084088747,213.572509765625,9796100,0.78,0.0
2025-06-13,208.29839197386232,211.4212260201197,207.59450707376448,209.2798614501953,10152500,0.0,0.0
2025-06-16,211.1634730131384,215.72381697886604,210.8957967694706,213.8203582763672,10932900,0.0,0.0
2025-06-17,212.04580150645924,214.07812906474203,211.6591647613986,212.0557098388672,8389700,0.0,0.0
2025-06-18,212.84879944191928,213.31474819359536,211.0544081386332,211.65914916992188,6932000,0.0,0.0
2025-06-20,213.34449420760225,213.64191056562103,206.35527786666952,207.7035522460937,16992000,0.0,0.0
2025-06-23,204.8484051955703,208.77425291851304,204.42210486388265,208.506591796875,7535500,0.0,0.0
2025-06-24,212.54147172075432,218.4699063325991,212.03587452237284,218.1923217773437,14814700,0.0,0.0
2025-06-25,218.89621324351728,221.5729301799782,218.89621324351728,220.81948852539065,9168400,0.0,0.0
2025-06-26,223.0401746697835,223.27811078914343,220.77983448115128,222.0785369873047,7982200,0.0,0.0
2025-06-27,222.36604052159632,226.90655259871068,222.0983642836375,226.59922790527344,13133000,0.0,0.0
2025-06-30,225.47896100145897,226.1828307424566,222.86172431031983,224.5371551513672,9279800,0.0,0.0
2025-07-01,225.46904096684,226.62896627996992,219.27292984946573,222.7427520751953,9990200,0.0,0.0
2025-07-02,222.54447067849767,231.80395026008568,222.0686135992648,231.5858459472656,12012500,0.0,0.0
2025-07-03,231.85350826797224,235.53152635608487,231.2586906976002,232.77549743652344,7779600,0.0,0.0
2025-07-07,229.63282661409883,230.54489230317736,225.4789515380832,227.19403076171875,13817500,0.0,0.0
2025-07-08,227.7987834747551,228.3440442753619,225.57809181738568,225.8953399658203,8854400,0.0,0.0
2025-07-09,228.46298901357952,231.25868140178943,228.25480816684583,229.84100341796875,9475300,0.0,0.0
2025-07-10,230.7729109572788,231.0405871848476,225.8061138858573,227.7789459228516,13124700,0.0,0.0
2025-07-11,229.00826961486257,230.267323644472,227.42205909910788,228.41343688964844,8817800,0.0,0.0
2025-07-14,227.35266194664047,227.8681826139045,224.3586968964852,226.69834899902344,10673500,0.0,0.0
2025-07-15,232.4384310190392,235.6604086663135,231.83368999400025,234.90695190429688,14270100,0.0,0.0
2025-07-16,234.3617016334612,236.25523682777296,232.13110162377504,235.5117034912109,15092800,0.0,0.0
2025-07-17,243.6707251601244,246.13926114916137,239.3086692069012,243.4823760986328,27395700,0.0,0.0
2025-07-18,243.19487794603788,243.8491909037162,236.6319619599365,238.32720947265625,16252000,0.0,0.0
2025-07-21,238.04962726564497,240.25048714347287,236.65179609504432,236.79058837890625,11971800,0.0,0.0
2025-07-22,235.7793860769647,235.94791848919,229.76171551661363,232.5772399902344,11919500,0.0,0.0
2025-07-23,236.46343636664648,238.4263601690054,234.34188848623995,238.25782775878903,9885400,0.0,0.0
2025-07-24,238.13886172009657,239.8638493652271,235.97765030687785,239.51687622070312,9081900,0.0,0.0
2025-07-25,239.2392806320829,244.1168572395966,238.8625522546525,243.4823760986328,11593400,0.0,0.0
2025-07-28,240.9048116194845,241.8466175283544,238.97162788502013,240.656967163086,11892200,0.0,0.0
2025-07-29,239.41773895388047,241.86644333265508,237.75223150918225,239.24920654296875,9411500,0.0,0.0
2025-07-30,240.03238535109875,242.46127303511008,239.1401513921892,240.81558227539065,6823800,0.0,0.0
2025-07-31,243.8591051681665,245.2767832776253,237.73239767146777,239.5366973876953,13490700,0.0,0.0
2025-08-01,233.5884297150048,235.14490010421312,229.841022884182,233.1819763183593,13549800,0.0,0.0
2025-08-04,235.85868714754287,236.9392852783203,234.3517887126605,236.9392852783203,6450700,0.0,0.0
2025-08-05,236.27508141209947,236.5724977882727,228.1854346417586,230.46560668945312,11868900,0.0,0.0
2025-08-06,229.0380114731425,230.1979216815932,226.84707501069948,229.3750762939453,9457200,0.0,0.0
2025-08-07,242.3621157713472,245.7030538932532,238.723761303882,240.528060913086,17691000,0.0,0.0
2025-08-08,241.0634072143646,241.0634072143646,236.90953219565284,239.744873046875,10552500,0.0,0.0
2025-08-11,239.95306785675675,243.23454096949663,239.45737897369457,240.0026397705078,8272900,0.0,0.0
2025-08-12,241.61857735506024,242.6595269788642,239.6159901397369,242.18365478515625,7295800,0.0,0.0
2025-08-13,244.30521112971675,244.30521112971675,237.8711792279068,239.3582458496093,7971900,0.0,0.0
2025-08-14,235.9181844772253,239.2987865232766,234.7781060184835,238.92205810546875,11040500,0.0,0.0
2025-08-15,238.25780715584287,238.7237558903001,235.214270321291,236.8203125,8155500,0.0,0.0
2025-08-18,237.9207670477836,240.7660165334922,237.9207670477836,239.3285217285156,6919800,0.0,0.0
2025-08-19,237.95048029738865,238.09918090181668,230.5746277732935,230.693588256836,14594700,0.0,0.0
2025-08-20,226.1729116208319,227.05523718336403,221.77119213953512,226.6289520263672,17165200,0.0,0.0
2025-08-21,226.1828254455115,228.34403678597056,224.30912212104445,225.36990356445312,7449100,0.0,0.0
2025-08-22,226.0341142217163,232.42849732228075,224.2198912265121,230.9810943603516,10299500,0.0,0.0
2025-08-25,232.2798146348712,235.2341161551002,230.2474871800651,233.5586853027344,7655000,0.0,0.0
2025-08-26,234.33193851870485,236.77073427932467,233.6974574055129,236.66168212890625,9793100,0.0,0.0
2025-08-27,234.8276437733873,237.33582828108703,233.40998084608927,237.22677612304688,9516400,0.0,0.0
2025-08-28,234.26256083186783,238.584968343584,233.9651444871598,236.215576171875,8466200,0.0,0.0
2025-08-29,233.80651237682017,233.9155645285543,228.5918711375854,228.87936401367188,15526000,0.0,0.0
2025-09-02,224.2000695281865,227.3625669346013,223.68456399572787,226.42076110839844,13974900,0.0,0.0
2025-09-03,229.52378140942648,230.44575545784247,226.62896018846536,229.3948974609375,7198500,0.0,0.0
2025-09-04,229.35525744917965,233.2811050208871,228.3143077456789,233.1819763183593,6241900,0.0,0.0
2025-09-05,238.16859835615904,242.44143407867548,235.8487629025496,241.311264038086,14056600,0.0,0.0
2025-09-08,239.90350873570887,245.7427231162704,239.5366886793,245.0586700439453,12986600,0.0,0.0
2025-09-09,244.80091263922824,252.5336624966592,244.80091263922824,248.7565155029297,13443400,0.0,0.0
2025-09-10,256.6379571383984,262.2987157042785,255.5276188825111,258.1944274902344,18822400,0.0,0.0
2025-09-11,258.1051986595796,259.38408440551353,256.0034827077794,256.6776123046875,10005000,0.0,0.0
2025-09-12,258.6008770781348,258.7000208982505,256.1521729680632,257.0939636230469,8496600,0.0,0.0
2025-09-15,257.7582061670305,260.5340516701275,256.51898402199674,259.1263122558594,8147700,0.0,0.0
2025-09-16,264.4588623873146,264.97599421668303,259.17801132925484,260.6200561523437,10381900,0.822,0.0
2025-09-17,262.88754048795744,263.3549592162949,258.30288539396,261.3460693359375,10422000,0.0,0.0
2025-09-18,256.5823592867539,269.0534638523822,256.562480107344,267.1639099121094,16917300,0.0,0.0
2025-09-19,264.906369754295,265.1052829526373,261.3659333430305,263.41461181640625,17640200,0.0,0.0
2025-09-22,265.0754548070481,274.84147392149646,263.99144765712083,271.1319885253906,15630300,0.0,0.0
2025-09-23,280.8483219615575,284.4285475106924,278.4615150454331,281.1566162109375,17830300,0.0,0.0
2025-09-24,278.76980644875243,279.6648552394241,275.1995357021434,279.1676025390625,10231000,0.0,0.0
2025-09-25,271.6193045175327,275.6172355688881,268.70541103823734,275.1398620605469,11863400,0.0,0.0
2025-09-26,272.3850881691714,273.98622723405964,269.13303621146224,271.85797119140625,10451900,0.0,0.0
2025-09-29,274.9707963081368,278.33222951360113,271.7287292480469,271.7287292480469,8046200,0.0,0.0
2025-09-30,273.8072443281553,277.9543150064618,272.3254105883952,277.75543212890625,8348800,0.0,0.0
2025-10-01,276.9100616594081,288.88391412069626,275.64705083840846,286.88494873046875,14620100,0.0,0.0
2025-10-02,294.8907099841994,295.08962319046634,285.45286409978945,286.52691650390625,10198000,0.0,0.0
2025-10-03,291.2508353098814,294.4332647127267,288.89386238053913,290.58453369140625,10572500,0.0,0.0
2025-10-06,298.36155138253906,305.6114733284172,298.2919287260205,300.7384033203125,15785000,0.0,0.0
2025-10-07,304.9352165373552,305.4125900171908,291.66851920293146,292.4143981933594,13081000,0.0,0.0
2025-10-08,293.3790908282809,304.71644623437766,292.36470625375244,302.8467712402344,12821200,0.0,0.0
2025-10-09,300.6489100042272,301.1660418603919,295.78579462348,298.2322692871094,10259900,0.0,0.0
2025-10-10,298.31179888181225,298.5505007898126,278.7896551444281,279.11785888671875,23398000,0.0,0.0
2025-10-13,296.60126439106546,302.9561681137841,290.7138097444033,301.2257385253906,20318300,0.0,0.0
2025-10-14,294.0056400761598,300.0920083472185,289.7392033567818,294.3139343261719,16567900,0.0,0.0
2025-10-15,304.6070409576134,304.9252595920014,298.42121669389684,303.03570556640625,20788000,0.0,0.0
2025-10-16,309.2215348277698,309.6591196007559,295.0597886471838,298.1924743652344,26341500,0.0,0.0
2025-10-17,296.7603831294787,301.6334531556036,293.2995240198515,293.4586181640625,17633300,0.0,0.0
2025-10-20,298.35162030188724,301.9815589455809,295.427771994937,296.06427001953125,13391600,0.0,0.0
2025-10-21,297.35710404347793,297.72506617243147,292.0464490379999,292.89178466796875,11190500,0.0,0.0
2025-10-22,291.3900819985591,293.578006017005,282.8373294944924,287.292724609375,15409100,0.0,0.0
2025-10-23,288.2076248435293,292.4740610939465,288.03857593785744,289.1325378417969,10379900,0.0,0.0
2025-10-24,293.9459584891637,296.3128861176487,292.7724494405536,293.3392944335937,8747000,0.0,0.0
2025-10-27,297.00903266365736,298.82899454787173,292.07629436062774,296.6112365722656,13615000,0.0,0.0
2025-10-28,296.6808457608386,300.4699087478271,294.45313312040213,299.8731994628906,11804200,0.0,0.0
2025-10-29,304.119725558309,306.26786076808014,300.7185342385926,303.41363525390625,16177300,0.0,0.0
2025-10-30,301.4146487349765,305.6214170208302,299.1670874264836,301.55389404296875,14507100,0.0,0.0
2025-10-31,304.30868317308915,305.98939964721217,295.049840767067,298.7792358398437,12667900,0.0,0.0
2025-11-03,300.9273593512381,308.4159831524081,300.45994063961587,303.18487548828125,12466600,0.0,0.0
2025-11-04,295.24876288338845,300.3306708212322,291.897284599543,292.4342956542969,16224300,0.0,0.0
2025-11-05,291.0121354650066,296.5813712041724,289.89829438715213,292.02655029296875,10502500,0.0,0.0
2025-11-06,292.4840072153901,293.02104856143376,285.8009305586974,287.65069580078125,11516900,0.0,0.0
2025-11-07,283.64286085739604,286.30815824705064,275.6072710263584,284.92578125,15715700,0.0,0.0
2025-11-10,292.74257949966966,295.49737873596564,290.1469351108434,293.6475830078125,10869200,0.0,0.0
2025-11-11,290.4552233535491,293.2995243704977,287.32253764371603,289.57012939453125,9666300,0.0,0.0
2025-11-12,292.0862257172243,293.24977995003894,287.9888382895772,289.02313232421875,9715900,0.0,0.0
2025-11-13,287.58114864349864,287.909322081554,278.46152049338554,280.6494445800781,13827600,0.0,0.0
2025-11-14,274.39395907873825,285.2837738289432,271.7286921770343,283.2550048828125,11486800,0.0,0.0
2025-11-17,279.8935739140712,284.9556022464449,278.2625706549728,280.46044921875,10227100,0.0,0.0
2025-11-18,276.02495788438125,278.6504666727033,271.22151022151843,276.38299560546875,11850400,0.0,0.0
2025-11-19,275.3984452927396,282.98649590634164,274.8017359901905,280.8184814453125,11179200,0.0,0.0
2025-11-20,290.604384137341,291.24088209492936,274.89121259556964,275.9752197265625,15747300,0.0,0.0
2025-11-21,271.3110079339611,277.1587043735677,265.3539304714542,273.54864501953125,20872800,0.0,0.0
2025-11-24,271.68892081341625,283.4936945409646,271.68892081341625,283.0760192871094,13570300,0.0,0.0
2025-11-25,281.17648610593324,283.831798182715,271.5794859639364,283.1157531738281,13726800,0.0,0.0
2025-11-26,287.51150022837163,291.2011065464774,286.149032766828,288.36676025390625,12220300,0.0,0.0
2025-11-28,290.8729049440929,291.0618633686086,287.4120157660016,289.9082336425781,5515400,0.0,0.0
2025-12-01,285.34347030144386,289.56016300637964,281.63395465495364,286.0992736816406,7713000,0.0,0.0
2025-12-02,290.3955445526452,292.88180777655475,287.5910323521008,290.48504638671875,10746400,0.0,0.0
2025-12-03,290.5745775891816,294.99018394912207,284.4981642237516,293.8266296386719,9599200,0.0,0.0
2025-12-04,292.36471398772204,292.41442711871065,288.6054847181019,291.3204650878906,6753000,0.0,0.0
2025-12-05,294.4232952098061,299.14719559795464,291.6386923841185,293.1006164550781,10275300,0.0,0.0
2025-12-08,299.54503261980415,300.957213263575,295.089637591087,300.2113342285156,16643100,0.0,0.0
2025-12-09,298.34166755587256,303.0059003461636,296.85986421030725,301.7428894042969,11349100,0.0,0.0
2025-12-10,303.69210299994586,312.25481010271403,300.83787741565504,308.4359130859375,12429200,0.0,0.0
2025-12-11,304.4620887676012,304.9806166643683,298.79805630078465,303.993408203125,15028400,0.835,0.0
2025-12-12,303.4250191457172,303.4250191457172,290.16240225696646,291.21942138671875,19306100,0.0,0.0
2025-12-15,294.3206708038066,294.9688383240091,286.7420194714124,286.9314880371094,12082400,0.0,0.0
2025-12-16,286.4528530931252,287.6494630176455,282.52392145570184,286.0639343261719,11418400,0.0,0.0
2025-12-17,287.7192595027483,288.28766516569226,274.3070404306161,276.1817626953125,16823000,0.0,0.0
2025-12-18,284.199174048609,286.3531082826913,280.9583062743705,283.88006591796875,11260300,0.0,0.0
2025-12-19,285.57530617616766,291.3490453855629,285.57530617616766,288.1380920410156,12735800,0.0,0.0
2025-12-22,293.84201090222973,294.18105187373214,290.3917113539842,292.4559020996094,6091100,0.0,0.0
2025-12-23,292.5755877654344,297.0729251391739,291.3789778288188,296.1156311035156,6802300,0.0,0.0
2025-12-24,296.90336911754514,298.31939244230784,295.3976327678872,297.9603881835937,2753900,0.0,0.0
2025-12-26,299.057302880738,302.52753536072214,297.6811756829542,301.9890441894531,5125900,0.0,0.0
2025-12-29,300.9320317825189,303.6443901134491,297.8108218524903,300.074462890625,6205100,0.0,0.0
2025-12-30,301.5103768923786,303.694225594236,298.6085805500678,298.7381896972656,6190600,0.0,0.0
2025-12-31,303.145809122997,306.5262983780608,302.5774034272525,303.0361328125,8175100,0.0,0.0
2026-01-02,311.1033791429268,320.68636142096807,310.8241671314913,318.7119140625,18526900,0.0,0.0
2026-01-05,329.4716062493842,330.3192239292284,320.59662035697187,321.3445129394531,17446300,0.0,0.0
2026-01-06,329.292117643938,332.1440667365589,323.67793248448737,326.50994873046875,15599600,0.0,0.0
2026-01-07,323.75773551915603,325.38312988148454,317.64495510365737,317.7845458984375,11744800,0.0,0.0
2026-01-08,323.4785020895135,323.58817839016587,315.25168399484824,317.1164245605469,10850800,0.0,0.0
2026-01-09,318.9313013901861,323.857422997462,317.3557543970093,322.7206420898437,12325100,0.0,0.0
2026-01-12,321.1949567456115,332.6127658228954,320.15787045790154,330.8377685546875,12714800,0.0,0.0
2026-01-13,331.9346666248943,335.47470976999307,329.8505429494614,330.2793273925781,11473600,0.0,0.0
2026-01-14,328.9331298593294,328.9331298593294,323.90731338998853,326.1908569335937,11210800,0.0,0.0
2026-01-15,341.8467491317976,350.34279816101105,336.97050517641344,340.6800537109375,42188500,0.0,0.0
2026-01-16,345.5363640150088,348.8669754198533,340.50053556544725,341.4378967285156,18246100,0.0,0.0
2026-01-20,339.8324288336637,341.18859278686466,325.9814434873856,326.24072265625,22809900,0.0,0.0
2026-01-21,332.49310129241417,332.7025331328663,324.76487770239703,325.2036437988281,16789800,0.0,0.0
2026-01-22,332.48315293915306,334.1085473196274,325.9814536899425,326.4501342773437,12801000,0.0,0.0
2026-01-23,331.136926500906,336.20263886005773,330.4388812525041,333.9290466308594,12904400,0.0,0.0
2026-01-26,331.85490821813903,334.15841495844967,329.302103948082,331.7751159667969,8646400,0.0,0.0
2026-01-27,335.55448651427724,340.2911397414476,333.61993518273925,337.3893127441406,11298100,0.0,0.0
2026-01-28,342.0661250249386,344.52918583413737,337.70840907754706,341.3381652832031,12140100,0.0,0.0
2026-01-29,338.8451837554306,342.77411518337567,327.2778029426617,338.59588623046875,13844800,0.0,0.0
2026-01-30,334.47752437203013,338.9449166457037,328.17527549243783,329.63116455078125,12028100,0.0,0.0
2026-02-02,329.8306265373009,343.2328647010167,328.17528722250364,340.4008178710937,12459100,0.0,0.0
2026-02-03,344.1003987230499,346.0748156654085,329.09266930140075,334.8065795898437,12540000,0.0,0.0
2026-02-04,334.6570176533282,337.84800784779,318.17346582768744,324.82470703125,18176000,0.0,0.0
2026-02-05,321.9129124269428,333.62989599425225,318.7518064489927,329.8006896972656,14812000,0.0,0.0
2026-02-06,336.55166747921487,348.7373320345502,335.70404978586464,347.8697814941406,17025500,0.0,0.0
2026-02-09,347.78003818210266,358.5895754992364,346.8227137499511,354.4113464355469,14594900,0.0,0.0
2026-02-10,363.3062493640562,363.7350642277155,355.3885881063554,360.89306640625,14622100,0.0,0.0
2026-02-11,369.0401067518016,378.5134129054634,367.3548834438525,373.0388488769531,18651300,0.0,0.0
2026-02-12,377.935039592847,378.93222967092834,321.1949302363811,367.065673828125,16835400,0.0,0.0
2026-02-13,368.1127354278381,370.0672195884049,359.7562771552808,365.33056640625,10468200,0.0,0.0
2026-02-17,360.85319615912016,365.1710465677669,355.239010723004,363.1766662597656,10063800,0.0,0.0
2026-02-18,362.8375757643795,368.3520662408341,359.6964330306747,361.2420959472656,7310500,0.0,0.0
2026-02-19,358.70921910560816,361.7805511817895,356.43562692583515,359.3773498535156,6346500,0.0,0.0
2026-02-20,358.7690647648194,371.15417960431387,358.09098277814786,369.4988403320313,9009200,0.0,0.0
2026-02-23,365.9787592646981,372.3807028559914,365.43028643422855,369.000244140625,9550200,0.0,0.0
2026-02-24,378.33391351146565,388.08643136026217,374.9933206284406,384.66607666015625,13269500,0.0,0.0
2026-02-25,389.1135454509976,389.1135454509976,383.74865777426606,386.6405334472656,10948400,0.0,0.0
2026-02-26,385.0948876070745,385.3840812735769,368.6612132926515,375.751220703125,14535700,0.0,0.0
2026-02-27,369.0999696366612,375.6215711814436,367.5842211614136,373.5274658203125,9186600,0.0,0.0
2026-03-02,364.3333521503479,372.0516240447341,363.6253557161521,368.0728149414063,12571600,0.0,0.0
2026-03-03,348.56779863159585,354.9797543115567,343.17302679495026,352.13775634765625,18580200,0.0,0.0
2026-03-04,356.4256567883636,360.0753762742671,353.5537443776967,356.4356384277344,12131100,0.0,0.0
2026-03-05,353.9027784163684,358.4599447089548,342.83396165662896,352.8656921386719,16249800,0.0,0.0
2026-03-06,342.534806507991,347.7401401560406,335.7439442196277,337.9377746582031,13803000,0.0,0.0
2026-03-09,334.65701789133806,348.41822968436554,330.9873654707745,347.72021484375,19182800,0.0,0.0
2026-03-10,347.4908428127615,352.50670790600384,343.34252825602294,346.1147155761719,12985600,0.0,0.0
2026-03-11,352.9354860687554,356.34588961312187,349.375510095212,353.563720703125,10683300,0.0,0.0
2026-03-12,344.9579798603255,345.9153043112857,335.43482613991114,335.7638854980469,17549400,0.0,0.0
2026-03-13,342.95362719772163,343.5519169028672,335.27525137553937,337.359375,17299900,0.0,0.0
2026-03-16,340.2911403364549,343.6616479288799,338.8651657186838,339.2740173339844,11123500,0.0,0.0
2026-03-17,340.6000061035156,346.760009765625,338.3999938964844,345.9800109863281,11434600,0.956,0.0
2026-03-18,345.7799987792969,347.95001220703125,339.3399963378906,339.57000732421875,12632600,0.0,0.0
2026-03-19,329.2200012207031,339.8999938964844,325.19000244140625,338.7900085449219,15411600,0.0,0.0
2026-03-20,336.67999267578125,337.6000061035156,325.8999938964844,329.239990234375,17424200,0.0,0.0
2026-03-23,331.1000061035156,343.4100036621094,331.1000061035156,338.45001220703125,15857200,0.0,0.0
2026-03-24,335.57000732421875,344.8800048828125,334.0199890136719,343.25,9725000,0.0,0.0
2026-03-25,346.0,350.45001220703125,343.5,347.75,12166900,0.0,0.0
2026-03-26,339.82000732421875,340.9100036621094,325.3699951171875,326.1099853515625,14560200,0.0,0.0
2026-03-27,324.8299865722656,329.5599975585937,322.3099975585937,326.739990234375,14484500,0.0,0.0
2026-03-30,327.20001220703125,329.6000061035156,313.79998779296875,316.5,15740000,0.0,0.0
2026-03-31,322.3099975585937,338.4100036621094,321.1400146484375,337.95001220703125,18488000,0.0,0.0
2026-04-01,343.8999938964844,348.67999267578125,339.75,341.489990234375,15011600,0.0,0.0
2026-04-02,326.8399963378906,342.07000732421875,326.79998779296875,339.0400085449219,8994600,0.0,0.0
2026-04-06,339.75,344.20001220703125,338.6199951171875,341.760009765625,5884800,0.0,0.0
2026-04-07,339.44000244140625,345.5299987792969,335.6499938964844,345.32000732421875,6823500,0.0,0.0
2026-04-08,370.2900085449219,374.2999877929688,359.239990234375,365.8999938964844,16356900,0.0,0.0
2026-04-09,363.2999877929688,368.1700134277344,360.7200012207031,365.489990234375,9246000,0.0,0.0
2026-04-10,375.5899963378906,378.0,369.75,370.6000061035156,13168200,0.0,0.0
2026-04-13,370.260009765625,371.4599914550781,366.0499877929688,369.5700073242188,9596300,0.0,0.0
2026-04-14,379.0400085449219,382.1600036621094,373.2200012207031,379.8900146484375,12859500,0.0,0.0
2026-04-15,381.4100036621094,381.9800109863281,372.2099914550781,375.1000061035156,14955500,0.0,0.0
2026-04-16,368.8599853515625,370.2000122070313,360.5499877929688,363.3500061035156,26405800,0.0,0.0
2026-04-17,373.2000122070313,375.5799865722656,365.1400146484375,370.5,18419400,0.0,0.0
2026-04-20,369.2200012207031,370.07000732421875,364.25,366.239990234375,11638300,0.0,0.0
2026-04-21,368.0799865722656,370.75,365.1099853515625,368.0799865722656,9808200,0.0,0.0
2026-04-22,371.7799987792969,387.9100036621094,370.6400146484375,387.44000244140625,16317200,0.0,0.0
2026-04-23,384.25,388.760009765625,375.80999755859375,382.6600036621094,12224900,0.0,0.0
2026-04-24,396.1400146484375,409.489990234375,393.8500061035156,402.4599914550781,21574200,0.0,0.0
2026-04-27,413.75,414.5,400.3999938964844,401.3900146484375,11970169,0.0,0.0
